1.000000000000000000e+01,1.800000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+01,1.000000000000000000e+02
8.412645603155573942e-03,5.496629495323305213e-03,5.487538624021764087e-03,5.486754579569590173e-03,5.486742845632911966e-03,5.486741702697134695e-03
