1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,5.000000000000000278e-02,2.500000000000000139e-02,1.000000000000000021e-02,7.499999999999999722e-03,5.000000000000000104e-03,2.500000000000000052e-03
1.184440545667029276e-01,8.777016807304710566e-02,8.211261622587654255e-03,6.211355298858467489e-03,5.141038346757298774e-03,4.987032316057612123e-03,5.848401930873549717e-03,8.384828567776239638e-03,7.155996299601492458e-03
