1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,5.000000000000000278e-02,2.500000000000000139e-02,1.000000000000000021e-02,7.499999999999999722e-03,5.000000000000000104e-03,2.500000000000000052e-03
1.184556251289369255e-01,8.755164939557096015e-02,5.950516110285354078e-03,5.362777929075870052e-03,7.343998323707811443e-03,3.959608024830201141e-03,5.181084563107858816e-03,1.003774379586103854e-02,5.215148706789077965e-03
